timestamp_ms,node,cpu_load_avg,cpu_combined,heap_used_mb,heap_committed_mb,heap_max_mb,processors
1778156572634,127.0.0.1:2551,2.7979,0.1928,89.68,308.00,4096.00,8
1778156575653,127.0.0.1:2551,2.7979,0.2300,89.98,308.00,4096.00,8
1778156575653,127.0.0.1:2551,2.7979,0.2300,89.98,308.00,4096.00,8
1778156578698,127.0.0.1:2551,2.5737,0.2248,80.68,308.00,4096.00,8
1778156578698,127.0.0.1:2551,2.5737,0.2248,80.68,308.00,4096.00,8
1778156581695,127.0.0.1:2551,2.5737,0.2309,79.10,308.00,4096.00,8
1778156581695,127.0.0.1:2551,2.5737,0.2309,79.10,308.00,4096.00,8
1778156584710,127.0.0.1:2551,2.6875,0.2307,87.47,308.00,4096.00,8
1778156584711,127.0.0.1:2551,2.6875,0.2307,87.47,308.00,4096.00,8
1778156587732,127.0.0.1:2551,2.5522,0.2218,101.04,308.00,4096.00,8
1778156587732,127.0.0.1:2551,2.5522,0.2218,101.04,308.00,4096.00,8
1778156590754,127.0.0.1:2551,2.5522,0.2205,102.91,308.00,4096.00,8
1778156590754,127.0.0.1:2551,2.5522,0.2205,102.91,308.00,4096.00,8
1778156593775,127.0.0.1:2551,2.5078,0.2487,120.78,311.66,4096.00,8
1778156593775,127.0.0.1:2551,2.5078,0.2487,120.78,311.66,4096.00,8
1778156596793,127.0.0.1:2551,2.5078,0.2401,139.31,314.74,4096.00,8
1778156596793,127.0.0.1:2551,2.5078,0.2401,139.31,314.74,4096.00,8
1778156599809,127.0.0.1:2551,2.3867,0.2280,146.50,317.32,4096.00,8
1778156599809,127.0.0.1:2551,2.3867,0.2280,146.50,317.32,4096.00,8
1778156602835,127.0.0.1:2551,2.3555,0.2227,159.11,319.50,4096.00,8
1778156602835,127.0.0.1:2551,2.3555,0.2227,159.11,319.50,4096.00,8
1778156605854,127.0.0.1:2551,2.3555,0.2505,150.34,321.33,4096.00,8
1778156605854,127.0.0.1:2551,2.3555,0.2505,150.34,321.33,4096.00,8
1778156608870,127.0.0.1:2551,2.5669,0.2517,153.46,322.87,4096.00,8
1778156608870,127.0.0.1:2551,2.5669,0.2517,153.46,322.87,4096.00,8
1778156611892,127.0.0.1:2551,2.5669,0.2664,156.53,407.21,4096.00,8
1778156611893,127.0.0.1:2551,2.5669,0.2664,156.53,407.21,4096.00,8
1778156614911,127.0.0.1:2551,2.6816,0.2758,227.07,509.17,4096.00,8
1778156614911,127.0.0.1:2551,2.6816,0.2758,227.07,509.17,4096.00,8
1778156634013,127.0.0.1:2551,2.4375,0.2610,251.24,594.90,4096.00,8
1778156634022,127.0.0.1:2551,2.4375,0.2610,251.24,594.90,4096.00,8
1778156637030,127.0.0.1:2551,2.4375,0.2651,286.13,666.99,4096.00,8
1778156637031,127.0.0.1:2551,2.4375,0.2651,286.13,666.99,4096.00,8
1778156640050,127.0.0.1:2551,2.3223,0.2475,328.19,727.61,4096.00,8
1778156640051,127.0.0.1:2551,2.3223,0.2475,328.19,727.61,4096.00,8
1778156643068,127.0.0.1:2551,2.3765,0.2361,376.29,778.58,4096.00,8
1778156643069,127.0.0.1:2551,2.3765,0.2361,376.29,778.58,4096.00,8
1778156646090,127.0.0.1:2551,2.3765,0.2477,384.99,821.45,4096.00,8
1778156646090,127.0.0.1:2551,2.3765,0.2477,384.99,821.45,4096.00,8
1778156649109,127.0.0.1:2551,2.5063,0.2434,405.04,857.49,4096.00,8
1778156649109,127.0.0.1:2551,2.5063,0.2434,405.04,857.49,4096.00,8
1778156652130,127.0.0.1:2551,2.5063,0.2335,434.63,887.80,4096.00,8
1778156652130,127.0.0.1:2551,2.5063,0.2335,434.63,887.80,4096.00,8
1778156655149,127.0.0.1:2551,2.4653,0.2290,475.42,913.29,4096.00,8
1778156655149,127.0.0.1:2551,2.4653,0.2290,475.42,913.29,4096.00,8
1778156658168,127.0.0.1:2551,2.4277,0.2241,447.40,934.72,4096.00,8
1778156658168,127.0.0.1:2551,2.4277,0.2241,447.40,934.72,4096.00,8
1778156661188,127.0.0.1:2551,2.4277,0.2230,436.72,952.75,4096.00,8
1778156661188,127.0.0.1:2551,2.4277,0.2230,436.72,952.75,4096.00,8
1778156664207,127.0.0.1:2551,2.3931,0.2167,439.67,967.90,4096.00,8
1778156664207,127.0.0.1:2551,2.3931,0.2167,439.67,967.90,4096.00,8
1778156667226,127.0.0.1:2551,2.3931,0.2156,454.73,980.65,4096.00,8
1778156667226,127.0.0.1:2551,2.3931,0.2156,454.73,980.65,4096.00,8
1778156670250,127.0.0.1:2551,2.4414,0.2300,439.06,991.36,4096.00,8
1778156670250,127.0.0.1:2551,2.4414,0.2300,439.06,991.36,4096.00,8
1778156673271,127.0.0.1:2551,2.7261,0.2509,457.59,1008.65,4096.00,8
1778156673271,127.0.0.1:2551,2.7261,0.2509,457.59,1008.65,4096.00,8
1778156676293,127.0.0.1:2551,2.7261,0.2572,473.40,1023.18,4096.00,8
1778156676293,127.0.0.1:2551,2.7261,0.2572,473.40,1023.18,4096.00,8
1778156679310,127.0.0.1:2551,2.7476,0.2597,465.71,1035.40,4096.00,8
1778156679310,127.0.0.1:2551,2.7476,0.2597,465.71,1035.40,4096.00,8
1778156682327,127.0.0.1:2551,2.6074,0.2378,459.24,1045.68,4096.00,8
1778156682327,127.0.0.1:2551,2.6074,0.2378,459.24,1045.68,4096.00,8
1778156685346,127.0.0.1:2551,2.6074,0.2240,453.79,1054.32,4096.00,8
1778156685346,127.0.0.1:2551,2.6074,0.2240,453.79,1054.32,4096.00,8
1778156688368,127.0.0.1:2551,2.5586,0.2012,449.22,1061.59,4096.00,8
1778156688368,127.0.0.1:2551,2.5586,0.2012,449.22,1061.59,4096.00,8
1778156691385,127.0.0.1:2551,2.5586,0.1850,445.37,1067.70,4096.00,8
1778156691385,127.0.0.1:2551,2.5586,0.1850,445.37,1067.70,4096.00,8
1778156694410,127.0.0.1:2551,2.3535,0.1691,442.14,1072.84,4096.00,8
1778156694410,127.0.0.1:2551,2.3535,0.1691,442.14,1072.84,4096.00,8
1778156697427,127.0.0.1:2551,2.2451,0.1536,439.42,1077.16,4096.00,8
1778156697427,127.0.0.1:2551,2.2451,0.1536,439.42,1077.16,4096.00,8
1778156700450,127.0.0.1:2551,2.2451,0.1488,437.13,1080.80,4096.00,8
1778156700450,127.0.0.1:2551,2.2451,0.1488,437.13,1080.80,4096.00,8
1778156703468,127.0.0.1:2551,2.0649,0.1384,435.37,1083.85,4096.00,8
1778156703468,127.0.0.1:2551,2.0649,0.1384,435.37,1083.85,4096.00,8
1778156706488,127.0.0.1:2551,2.0649,0.1312,434.04,1086.42,4096.00,8
1778156706488,127.0.0.1:2551,2.0649,0.1312,434.04,1086.42,4096.00,8
1778156709506,127.0.0.1:2551,1.9795,0.1253,432.93,1088.58,4096.00,8
1778156709506,127.0.0.1:2551,1.9795,0.1253,432.93,1088.58,4096.00,8
1778156712526,127.0.0.1:2551,1.8208,0.1204,431.99,1090.40,4096.00,8
1778156712526,127.0.0.1:2551,1.8208,0.1204,431.99,1090.40,4096.00,8
1778156715547,127.0.0.1:2551,1.8208,0.1148,431.20,1091.93,4096.00,8
1778156715547,127.0.0.1:2551,1.8208,0.1148,431.20,1091.93,4096.00,8
1778156718565,127.0.0.1:2551,1.7549,0.1150,430.54,1093.21,4096.00,8
1778156718565,127.0.0.1:2551,1.7549,0.1150,430.54,1093.21,4096.00,8
1778156721588,127.0.0.1:2551,1.7549,0.1180,429.98,1094.29,4096.00,8
1778156721588,127.0.0.1:2551,1.7549,0.1180,429.98,1094.29,4096.00,8
1778156724607,127.0.0.1:2551,1.6143,0.1099,429.52,1095.20,4096.00,8
